"","rhoB","mort","bTBprev","brucprev","finalN","bTB_inS","bTB_inB","bruc_inS","bruc_inTB"
"5689",2.56,8.4,0.240752281452609,0.34490676845636,347.343285350527,0.186467579164068,0.343857074683375,0.298068904901601,0.492616857976675
"5690",2.64,8.4,0.235372586881669,0.348237344189185,348.176399393049,0.179783570281779,0.339413252530018,0.300853684551221,0.50216710114627
"5691",2.72,8.4,0.230346671341023,0.351290863132334,349.009163621505,0.173542004447297,0.335244664138528,0.303412545637247,0.511265853073167
"5692",2.8,8.4,0.225638889680591,0.354097423081445,349.838124704131,0.167700549982386,0.331323146255499,0.305770457257945,0.519948810519257
"5693",2.88,8.4,0.2212183772856,0.356682985372348,350.660613253136,0.162222202243127,0.327624471097878,0.30794885747846,0.528247588948547
"5694",2.96,8.4,0.217058255639655,0.359070065913633,351.474575036722,0.157074446665222,0.324127661813657,0.309966260925381,0.536190344609952
"5695",3.04,8.4,0.213134994103711,0.361278289838556,352.278441807187,0.152228580023226,0.320814448019066,0.311838743449049,0.543802277158813
"5696",3.12,8.4,0.209427893285824,0.363324841541908,353.071030672863,0.147659155153381,0.317668829884964,0.313580332718188,0.551106041654337
"5697",3.2,8.4,0.205918661846968,0.365224832124742,353.851465072197,0.143343521907328,0.314676723912244,0.315203325445853,0.558122088758636
"5698",3.28,8.4,0.202591069924005,0.366991602030433,354.61911331397,0.139261446979243,0.311825676226947,0.316718546823414,0.564868947657355
"5699",3.36,8.4,0.199430659875839,0.368636971535997,355.373539046431,0.135394794102936,0.309104624416714,0.318135564451854,0.571363463891111
"5700",3.44,8.4,0.19642450762478,0.370171450167185,356.114462734957,0.131727256704397,0.306503703918687,0.319462865706863,0.577621000216171
"5701",3.52,8.4,0.193561019130085,0.371604411584776,356.841729731211,0.128244128989098,0.304014082479237,0.320708005796799,0.583655607626543
"5702",3.6,8.4,0.190829761938792,0.37294424184066,357.555285709005,0.124932113435867,0.301627825850379,0.32187773197751,0.589480171682534
"5703",3.68,8.4,0.188221319962701,0.374198464409362,358.255156136512,0.121779154327211,0.299337781512821,0.32297808833254,0.595106538430395
"5704",3.76,8.4,0.1857271710949,0.375373847124099,358.941429960219,0.118774295577144,0.297137482119603,0.324014504684945,0.600545623618053
"5705",3.84,8.4,0.1833395813628,0.376476493207398,359.614246211693,0.115907557281514,0.295021061837398,0.32499187222448,0.605807507343867
"5706",3.92,8.4,0.181051514792017,0.377511919790928,360.273783281775,0.113169829269765,0.29298318605025,0.325914608280703,0.610901516948642
"5707",4,8.4,0.178856555139173,0.378485125463487,360.920250076461,0.110552778168864,0.291018990379092,0.326786711940541,0.615836299654662
"5708",4.08,8.4,0.176748838096425,0.379400648724329,361.553878832432,0.10804876627668,0.289124028142304,0.327611812003659,0.62061988650323
"5709",4.16,8.4,0.174722992294027,0.380262618740112,362.17491923438,0.10565078045915,0.287294224833796,0.328393208492801,0.625259748873616
"5710",4.24,8.4,0.172774087854808,0.381074799590563,362.783633618894,0.103352369683676,0.285525838634445,0.329133908715406,0.629762848622215
"5711",4.32,8.4,0.170897591392567,0.381840628950264,363.380293092424,0.101147589983723,0.283815426040345,0.32983665868798,0.634135682673792
"5712",4.4,8.4,0.169089326414023,0.382563251962873,363.965174366373,0.0990309557642258,0.282159811686321,0.330503970596192,0.638384322778866
"5713",4.48,8.4,0.167345438344932,0.383245551018628,364.538557096606,0.0969973965668519,0.280556061738834,0.331138146889938,0.642514451162343
"5714",4.56,8.4,0.165662363715681,0.383890171988682,365.100721824095,0.0950422187249118,0.279001460569873,0.331741301444898,0.646531392411391
"5715",4.64,8.4,0.164036802921913,0.384499547460351,365.651948291396,0.0931610712252613,0.277493490248355,0.33231537824591,0.650440142231235
"5716",4.72,8.4,0.16246569586465,0.385075917253066,366.192514034066,0.0913499151256887,0.276029812134739,0.33286216788923,0.654245393350777
"5717",4.8,8.4,0.160946200365529,0.385621346671662,366.722693297369,0.0896049962548401,0.274608250681605,0.333383322211917,0.657951558933912
"5718",4.88,8.4,0.159475672903494,0.386137742744114,367.242756195486,0.0879228207342042,0.273226779007733,0.333880367282459,0.661562793763131
"5719",4.96,8.4,0.158051651332378,0.386626868693446,367.75296801839,0.0863001329470155,0.271883505949097,0.334354714970862,0.665083013485486
"5720",5.04,8.4,0.156671839391324,0.387090356871872,368.253588697284,0.0847338957064555,0.270576664475506,0.334807673272832,0.668515912112438
"5721",5.12,8.4,0.155334092874396,0.387529720356592,368.744872475547,0.0832212724273215,0.269304601418757,0.335240455533066,0.671864977915332
"5722",5.2,8.4,0.154036407002975,0.387946363320327,369.227067530147,0.0817596108927679,0.268065767990387,0.335654188724389,0.675133508018873
"5723",5.28,8.4,0.152776905234398,0.388341590377786,369.7004158774,0.0803464287032849,0.266858711512476,0.33604992085542,0.678324621616888
"5724",5.36,8.4,0.151553829017456,0.388716615031403,370.165153127826,0.0789793999662566,0.265682067783366,0.336428627684834,0.681441272271641
"5725",5.44,8.4,0.150365528572857,0.389072567190487,370.621508558786,0.0776563432980393,0.264534554218574,0.336791218686579,0.68448625890037
"5726",5.52,8.4,0.149210454510039,0.3894105000712,371.069704995001,0.07637521084277,0.263414963633082,0.337138542518667,0.687462236151113
"5727",5.6,8.4,0.148087150225113,0.389731396369593,371.509958884268,0.0751340783135375,0.262322158594326,0.337471391912811,0.690371723760239
"5728",5.68,8.4,0.146994244977055,0.390036173874282,371.942480356093,0.0739311358935945,0.261255066281165,0.337790508117912,0.693217115224365
"5729",5.76,8.4,0.145930447606778,0.390325690616401,372.367473234178,0.0727646799203399,0.260212673853034,0.338096584965984,0.696000685905582
"5730",5.84,8.4,0.144894540747011,0.390600749423405,372.785135241228,0.0716331052945764,0.259194024111504,0.338390272484244,0.698724600264902
"5731",5.92,8.4,0.143885375585915,0.390862102182688,373.195658054414,0.0705348985144636,0.258198211641627,0.338672180257479,0.701390918785885
"5732",6,8.4,0.142901867061431,0.391110453679963,373.599227451676,0.0694686312998172,0.257224379249481,0.338942880458909,0.704001604279697
"5733",6.08,8.4,0.1419429894385,0.391346465102402,373.996023438392,0.0684329547244511,0.256271714670357,0.339202910620081,0.706558527749121
"5734",6.16,8.4,0.141007772265759,0.391570757227953,374.386220425184,0.0674265938393336,0.255339447565513,0.339452776148716,0.709063473784658
"5735",6.24,8.4,0.140095296668054,0.391783913375267,374.769987354196,0.0664483427152928,0.254426846779646,0.339692952654369,0.711518145646567
"5736",6.32,8.4,0.139204691915911,0.391986482072248,375.147487867589,0.0654970598767802,0.253533217780677,0.339923888057902,0.713924169929117
"5737",6.4,8.4,0.138335132276725,0.392178979517436,375.518880462482,0.0645716640920611,0.252657900318764,0.340146004534018,0.716283100924916
"5738",6.48,8.4,0.137485834137443,0.392361891867721,375.884318627695,0.0636711304929596,0.25180026630967,0.340359700309483,0.71859642472905
"5739",6.56,8.4,0.136656053285361,0.392535677267653,376.243951035914,0.0627944869761907,0.250959717773308,0.340565351275686,0.720865562957078
"5740",6.64,8.4,0.135845082456337,0.392700767791387,376.597921669232,0.0619408108848638,0.250135685030699,0.340763312514424,0.723091876330176
"5741",6.72,8.4,0.135052249042589,0.392857571195057,376.946369982532,0.0611092259345132,0.249327624992329,0.340953919681629,0.725276667961522
"5742",6.8,8.4,0.134276912959928,0.393006472528793,377.289431054655,0.0602988993584486,0.248535019556341,0.341137490283207,0.727421186431812
"5743",6.88,8.4,0.133518464697534,0.393147835646085,377.627235732529,0.0595090392689958,0.247757374165496,0.341314324862476,0.729526628688989
"5744",6.96,8.4,0.132776323479087,0.393282004575477,377.959910772996,0.0587388921965981,0.246994216419754,0.341484708087563,0.731594142741946
"5745",7.04,8.4,0.132049935565583,0.3934093047932,378.287578988193,0.0579877408085263,0.246245094802702,0.341648909757688,0.733624830183684
"5746",7.12,8.4,0.131338772705487,0.393530044428099,378.610359374204,0.05725490179467,0.24550957754244,0.341807185748411,0.735619748590537
"5747",7.2,8.4,0.130642330634809,0.393644515327599,378.928367248807,0.0565397238808614,0.244787251456033,0.341959778863966,0.737579913719872
"5748",7.28,8.4,0.129960127740097,0.393752994094526,379.241714378453,0.0558415859986352,0.244077720969252,0.34210691964954,0.739506301622073
"5749",7.36,8.4,0.129291703767146,0.393855743014776,379.550509100698,0.0551598955623114,0.243380607128915,0.34224882713066,0.741399850595086
"5750",7.44,8.4,0.128636618642777,0.393953010937526,379.854856445721,0.0544940868715274,0.242695546722809,0.342385709507614,0.743261463037124
"5751",7.52,8.4,0.127994451364181,0.394045034086045,380.154858251576,0.0538436196152879,0.242022191439901,0.342517764798385,0.745092007185271
"5752",7.6,8.4,0.127364798970101,0.394132036817533,380.450613278285,0.0532079774776828,0.24136020709902,0.342645181438939,0.74689231875575
"5753",7.68,8.4,0.12674727556226,0.394214232318061,380.742217316454,0.0525866668279832,0.240709272899806,0.342768138837185,0.748663202479835
"5754",7.76,8.4,0.126141511401037,0.394291823261848,381.029763285151,0.0519792154975857,0.240069080739859,0.342886807895555,0.750405433567182
"5755",7.84,8.4,0.125547152065848,0.394365002423981,381.31334134354,0.0513851716402496,0.239439334585133,0.343001351494832,0.752119759072963
"5756",7.92,8.4,0.124963857649922,0.394433953245611,381.593038980075,0.050804102654408,0.238819749850317,0.343111924945961,0.75380689919544
"5757",8,8.4,0.124391302013125,0.394498850365638,381.868941103335,0.0502355941763067,0.238210052829576,0.343218676413077,0.755467548501827
"5758",0,8.55,0.658551110599581,4.42320930462303e-35,409.193863252893,0.658551110599581,0.128994009920702,1.1283216666677e-34,8.6639821228516e-36
"5759",0.08,8.55,0.658551110599581,2.21773139934918e-34,409.193863252893,0.658551110599581,0.0521568030363289,6.15629947796006e-34,1.75642828508824e-35
"5760",0.16,8.55,0.658551110599581,3.90312635840491e-31,409.193863252893,0.658551110599581,0.133473522821573,9.90532533073958e-31,7.91076070921398e-32
"5761",0.24,8.55,0.658551110599564,1.15316589132158e-27,409.193863252897,0.658551110599564,0.174219968492894,2.78888406326514e-27,3.05070513160652e-28
"5762",0.32,8.55,0.65855111059924,-5.34591939881446e-24,409.193863252861,0.65855111059924,0.230762747625922,-1.20436190522521e-23,-1.87326242291902e-24
"5763",0.4,8.55,0.658551110610521,1.34912932756304e-22,409.193863248662,0.658551110610521,-10.1758159015864,4.41577684415225e-21,-2.0846509015808e-21
"5764",0.48,8.55,0.658551108841341,-6.64074374020516e-17,409.193862951012,0.65855110884134,0.373071380584815,-1.21929589251538e-16,-3.76200328570881e-17
"5765",0.56,8.55,0.65855110785881,-1.43483325442492e-16,409.1938635896,0.65855110785881,0.371646338820163,-2.64046171872676e-16,-8.09732941697162e-17
"5766",0.64,8.55,0.658551110708058,-1.39447545490989e-15,409.193863779994,0.658551110708058,0.753572240703095,-1.00640966342158e-15,-1.5956817566249e-15
"5767",0.72,8.55,0.658551122891276,6.44738716926534e-16,409.19386317971,0.658551122891276,0.403888014213258,1.12560474679286e-15,3.95416894777435e-16
"5768",0.8,8.55,0.658551125443748,-2.33782850740127e-15,409.193864716228,0.658551125443748,0.768090978618597,-1.58783221064522e-15,-2.72669033081119e-15
"5769",0.88,8.55,0.658551138648659,3.86533162832388e-13,409.193829757602,0.658551138648646,0.690916876437179,3.49893910484941e-13,4.0553006415196e-13
"5770",0.96,8.55,0.658552110635415,7.42297327683707e-09,409.193565714808,0.658552110338934,0.698493105066221,6.55466820439423e-09,7.87317445229775e-09
"5771",1.04,8.55,0.6583632269211,0.000175080977223219,409.11678065766,0.658355007633456,0.705300642588264,0.000151026632811526,0.000187563218434915
"5772",1.12,8.55,0.59760962602949,0.0581976728641341,386.154883356086,0.59435928780665,0.650209256763797,0.0505901944047369,0.0633200403242901
"5773",1.2,8.55,0.523646339921047,0.12340003295483,365.151363959863,0.51559032528147,0.58087405695216,0.108575118695961,0.136886047520756
"5774",1.28,8.55,0.473103965196971,0.16574771397014,354.659519793801,0.460792814216232,0.535069259337859,0.146255052854975,0.187456696783386
"5775",1.36,8.55,0.435194975211428,0.196625582701333,348.753175060204,0.418924360828678,0.501673584806641,0.173482383234001,0.226661304833654
"5776",1.44,8.55,0.405218871915077,0.220547546396251,345.279358877356,0.385232218338965,0.47585509718162,0.194355312928137,0.258992562778641
"5777",1.52,8.55,0.380664703156304,0.239801923991246,343.243138547885,0.357192683215969,0.455073549014158,0.210991383901546,0.286676205348912
"5778",1.6,8.55,0.360036535215379,0.255712947006881,342.117830511605,0.33330356665125,0.437846449117851,0.22462210591168,0.310976789545667
"5779",1.68,8.55,0.342372698146919,0.269117818404712,341.597745255805,0.312596038485947,0.423241479347067,0.236024256272625,0.332683722144772
"5780",1.76,8.55,0.327019257152006,0.28058033680252,341.493304712495,0.294407019721854,0.410638391463009,0.245717697540619,0.352324995121559
"5781",1.84,8.55,0.313511926326913,0.290498530282096,341.680955043414,0.278261527801277,0.399606026485677,0.254066419483343,0.370272878438796
"5782",1.92,8.55,0.301509608610283,0.299163845968688,342.077031870305,0.263806875355695,0.389833912922708,0.261334494418065,0.386800981953855
"5783",2,8.55,0.290754666923624,0.306795975323246,342.623151330282,0.250773501897172,0.381091916225544,0.267719081595392,0.40211724669215
"5784",2.08,8.55,0.281047989608364,0.313564476208249,343.277581322058,0.238950447028945,0.373205267882635,0.273370905186578,0.416384100469277
"5785",2.16,8.55,0.272232699895997,0.319602797571959,344.009910781705,0.228169333240178,0.366038485170545,0.278407498747876,0.429731343531478
"5786",2.24,8.55,0.26418314816801,0.325017712568386,344.797630230731,0.218293528718629,0.359484662847127,0.282922073921092,0.442264707768893
"5787",2.32,8.55,0.256797258541518,0.329895859624311,345.623868753202,0.209210590888329,0.353458135272129,0.286989636002871,0.454071729733643
"5788",2.4,8.55,0.249991072963138,0.334308397543583,346.475854956461,0.200826856735456,0.347889319386496,0.290671309097953,0.465225895901396
"5789",2.48,8.55,0.243694780274505,0.338314393769639,347.343846147334,0.193063483527253,0.3427210141546,0.294017462572213,0.475789641473743
"5790",2.56,8.55,0.237849768537316,0.341963338563842,348.220368060589,0.185853490723973,0.337905690330262,0.297070014850309,0.485816566884435
"5791",2.64,8.55,0.232406401893344,0.345297042815042,349.099665904848,0.179139512311111,0.333403473415363,0.299864159821291,0.495353107731605
"5792",2.72,8.55,0.227322318590473,0.348351092851238,349.977301115182,0.172872061708697,0.329180619365582,0.302429680540931,0.504439815731554
"5793",2.8,8.55,0.222561109898122,0.351155980040571,350.849851750158,0.167008173396233,0.325208345568926,0.304791962110219,0.513112355334244
"5794",2.88,8.55,0.218091283877225,0.353737988860907,351.714687397326,0.161510327381047,0.321461925111271,0.306972782151468,0.521402290190706
"5795",2.96,8.55,0.213885440985478,0.356119902590859,352.569797023026,0.156345585665469,0.317919973677462,0.308990934906048,0.52933771245044
"5796",3.04,8.55,0.20991961616836,0.358321569799418,353.413658008874,0.151484895747491,0.314563887764576,0.310862728349605,0.536943750771777
"5797",3.12,8.55,0.206172742577901,0.360360362657996,354.245132988434,0.14690251820986,0.311377389782493,0.312602384501553,0.544242986257613
"5798",3.2,8.55,0.202626219085201,0.362251551467071,355.063391431466,0.142575559308499,0.30834616686975,0.314222363622403,0.551255794249033
"5799",3.28,8.55,0.199263549844055,0.36400861201732,355.867846082645,0.138483578968292,0.305457570432183,0.315733629616687,0.558000629468958
"5800",3.36,8.55,0.196070050448575,0.365643480913149,356.6581041502,0.134608266649168,0.302700375514104,0.317145868341785,0.564494264797077
"5801",3.44,8.55,0.193032599760911,0.367166767571693,357.433927562548,0.13093316614097,0.300064577544688,0.318467668577073,0.570751992856695
